Timestamp,Vibration_X,Vibration_Y,Vibration_Z,Acoustic_Level,Temperature,Fault_Type
2024-01-03 16:35:00,0.2595949667206786,0.1237407281668901,0.2789307695239315,34.18511503185466,56.14760854868295,Normal
2024-01-03 19:15:00,0.2478351593192829,0.1643344549859894,0.192892441319909,28.75711666324444,58.82279897790513,Normal
2024-01-14 16:05:00,0.5944946269568513,0.6176362398561538,0.4474878821178387,46.8274267268398,60.61200591603834,Imbalance
2024-01-13 01:38:00,0.644331827471758,0.506016713552278,0.4404555449381207,55.0654046105714,66.08106841737437,Imbalance
2024-01-12 09:02:00,0.6193861749696145,0.480183035139865,0.4888158590115499,47.08329564169238,64.13237503311734,Imbalance
2024-01-06 17:48:00,0.823815050418351,0.7191850698729678,0.8955885798020243,84.9781401368317,72.75956128952956,Bearing Fault
2024-01-14 06:44:00,0.4631188514161695,0.3539208789418661,0.4904579524839276,58.6034981229804,64.22431952689959,Imbalance
2024-01-02 12:05:00,0.1492452904086065,0.2250545004654386,0.2408312371631114,28.770251077271976,61.35077521217214,Normal
2024-01-15 13:22:00,0.5778188743272087,0.5552429356290292,0.4823808755848781,59.244334822020505,62.08665380080184,Imbalance
2024-01-17 01:28:00,0.4731932880540328,0.7168484521867029,0.4364330125500343,44.63730493367332,71.30673065454882,Imbalance
2024-01-09 02:40:00,0.8422535424855034,0.818756492552443,0.7201899579880551,73.69396629356231,74.74437214864493,Bearing Fault
2024-01-20 11:40:00,0.3262758406902319,0.3177362404728447,0.3574589560837198,28.223341161556657,93.8835437888702,Overheating
2024-01-01 20:19:00,0.3072574563886694,0.1793275648264102,0.1436247876456752,28.32726985538189,60.11713393536383,Normal
2024-01-21 21:51:00,0.3307408562606836,0.3194620340491083,0.2847875503011911,37.69241872576715,89.61877581451347,Overheating
2024-01-05 00:48:00,0.3351513782202542,0.2792839586550379,0.1138157310720494,19.615132388028098,58.06748680017998,Normal
2024-01-18 10:00:00,0.2745768190169036,0.2578379619029411,0.2717928763407227,31.21439461977885,95.52589284296997,Overheating
2024-01-08 14:55:00,0.9856442315583804,0.7421089236470744,0.7713042163812249,64.61860215263727,71.3960645757361,Bearing Fault
2024-01-12 20:50:00,0.4716849326827438,0.6710499037893626,0.5838042726096322,42.18420949812594,62.48349522347351,Imbalance
2024-01-15 07:21:00,0.4023638695338166,0.528217559642223,0.3934367415024852,47.052429563787605,60.38749600432528,Imbalance
2024-01-13 21:01:00,0.5179391383354528,0.5426620213376965,0.3476032978378019,54.58656232596952,65.84738853856345,Imbalance
2024-01-04 19:10:00,0.2757722404176124,0.2376800554579907,0.2711070905774044,30.82460718962536,60.4237738270572,Normal
2024-01-20 02:40:00,0.2571282447624532,0.257721879370316,0.175758609017954,39.96316498445469,93.6465343819013,Overheating
2024-01-17 08:45:00,0.4766969703596258,0.5056772921381264,0.3481163629917847,50.816924078676784,65.34380926969872,Imbalance
2024-01-21 23:28:00,0.2977168991305093,0.2814672505581331,0.3255182896354258,39.73771823871874,81.01904627228258,Overheating
2024-01-02 19:46:00,0.2701684985062595,0.2649935621765302,0.1160395954973108,27.11059081498572,58.89210331787597,Normal
2024-01-06 18:46:00,0.8529291132504799,0.8924768073861723,0.8241391140874343,71.99807683930837,72.34793796544588,Bearing Fault
2024-01-11 02:22:00,0.915771891712936,0.9291246034818934,0.8137138304363193,65.18930202806864,76.25849301050049,Bearing Fault
2024-01-07 02:43:00,0.8765612091935402,0.5824945971764681,0.7738114735882217,54.13265414254237,77.83345060624764,Bearing Fault
2024-01-13 07:42:00,0.351047431918152,0.6669725920723821,0.4444176411467758,52.763460313243336,67.08235488158303,Imbalance
2024-01-20 12:42:00,0.3694394703069659,0.2562868038703777,0.2463611829069775,34.118217470177186,80.34242112484108,Overheating
2024-01-13 08:32:00,0.4050740976395611,0.7079828007155845,0.4884366240892763,48.078194351194114,67.78192139143137,Imbalance
2024-01-13 18:37:00,0.5358279197584608,0.5163575730743454,0.4664189338504184,56.13700874526228,68.1864149776151,Imbalance
2024-01-18 12:58:00,0.2800024327437231,0.2590353768791358,0.1880680583758004,33.117508134672946,84.00601168785367,Overheating
